strategy,month,portfolio_return,pnl,equity,prev_equity,n_positions,regime_on,cost_dollars,commission_bps_per_side,slippage_bps_per_side,round_trip_bps,per_position_dollars,sizing_method,source_strategy
improved_4_stop7p5_take40_top10,2025-01-31,0.0028475701346983577,6591.951286704041,2321530.995765173,2314939.044478469,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2025-02-28,-0.017178520628390967,-39880.46810020105,2281650.527664972,2321530.995765173,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2025-03-31,-0.030303781498227995,-69142.63904567593,2212507.8886192963,2281650.527664972,10,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2025-04-30,0.022203033535664905,49124.386848937385,2261632.2754682335,2212507.8886192963,10,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2025-05-31,0.0053474540135023995,12093.97458851917,2273726.2500567525,2261632.2754682335,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2025-06-30,-0.006432839429154518,-14626.51587246872,2259099.7341842838,2273726.2500567525,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2025-07-31,0.015880779810525526,35876.265448597354,2294975.999632881,2259099.7341842838,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2025-08-31,0.07036046609362562,161475.58100785388,2456451.580640735,2294975.999632881,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2025-09-30,-0.008337290019386994,-20480.149246383407,2435971.4313943516,2456451.580640735,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2025-10-31,-0.010756532187771657,-26202.605110285538,2409768.8262840663,2435971.4313943516,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2025-11-30,-0.0014849295422426053,-3578.3369201244986,2406190.489363942,2409768.8262840663,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2025-12-31,0.05664990415362376,136310.46059782835,2542500.9499617703,2406190.489363942,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2026-01-31,0.007211035853934986,18334.065508838088,2560835.0154706086,2542500.9499617703,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2026-02-28,-0.017114771100886165,-43828.10511691374,2517006.910353695,2560835.0154706086,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2026-03-31,0.09280229700465056,233584.0228574015,2750590.9332110966,2517006.910353695,10,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2026-04-30,0.06289687840728198,173003.5834743506,2923594.516685447,2750590.9332110966,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop7p5_take40_top10,2026-05-31,0.0,0.0,2923594.516685447,2923594.516685447,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop7p5_take40_top10
improved_4_stop10_take10_top10,2006-06-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2006-07-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2006-08-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2006-09-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2006-10-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2006-11-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2006-12-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2007-01-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2007-02-28,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2007-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2007-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2007-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2007-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2007-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2007-08-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2007-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2007-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2007-11-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2007-12-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2008-01-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2008-02-29,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2008-03-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2008-04-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2008-05-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2008-06-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2008-07-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2008-08-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2008-09-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2008-10-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2008-11-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2008-12-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2009-01-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2009-02-28,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2009-03-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2009-04-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2009-05-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2009-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2009-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2009-08-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2009-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2009-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2009-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2009-12-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2010-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2010-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2010-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2010-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2010-05-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2010-06-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2010-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2010-08-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2010-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2010-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2010-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2010-12-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2011-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2011-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2011-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2011-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2011-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2011-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2011-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2011-08-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2011-09-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2011-10-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2011-11-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2011-12-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2012-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2012-02-29,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2012-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2012-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2012-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2012-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2012-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2012-08-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2012-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2012-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2012-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2012-12-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2013-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2013-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2013-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2013-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2013-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2013-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2013-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2013-08-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2013-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2013-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2013-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2013-12-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2014-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2014-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2014-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2014-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2014-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2014-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2014-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2014-08-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2014-09-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2014-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2014-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2014-12-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2015-01-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2015-02-28,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2015-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2015-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2015-05-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2015-06-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2015-07-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2015-08-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2015-09-30,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2015-10-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2015-11-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2015-12-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2016-01-31,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2016-02-29,0.0,0.0,1000000.0,1000000.0,0,False,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2016-03-31,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2016-04-30,0.0,0.0,1000000.0,1000000.0,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2016-05-31,0.03089927244986016,30899.27244986016,1030899.2724498601,1000000.0,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2016-06-30,0.021207801948621947,21863.107599095092,1052762.3800489553,1030899.2724498601,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2016-07-31,0.013873964590199312,14605.987982693157,1067368.3680316485,1052762.3800489553,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2016-08-31,-0.007821788740727056,-8348.72988327816,1059019.6381483702,1067368.3680316485,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2016-09-30,-0.01614710905007523,-17100.105583352943,1041919.5325650172,1059019.6381483702,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2016-10-31,0.0,0.0,1041919.5325650172,1041919.5325650172,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2016-11-30,0.005768010321185624,6009.80261767992,1047929.3351826972,1041919.5325650172,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2016-12-31,0.01509019794689343,15813.461102263333,1063742.7962849606,1047929.3351826972,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2017-01-31,0.0,0.0,1063742.7962849606,1063742.7962849606,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2017-02-28,0.0,0.0,1063742.7962849606,1063742.7962849606,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2017-03-31,0.01004092414068441,10680.9607226968,1074423.7570076573,1063742.7962849606,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2017-04-30,0.03695807139286882,39708.62991768334,1114132.3869253406,1074423.7570076573,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2017-05-31,0.0,0.0,1114132.3869253406,1114132.3869253406,0,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
improved_4_stop10_take10_top10,2017-06-30,0.015591510793766977,17371.007136431814,1131503.3940617724,1114132.3869253406,10,True,0.0,0.0,0.0,0.0,100000.0,fixed_cash,improved_4_stop10_take10_top10
