strategy,strategy_notes,signal_month,ticker,GICS Sector,score,allocated_cash,gross_stock_return,cost_drag_per_holding,realized_stock_return
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2012-12-31,IT,Information Technology,1.0011228483719334,100000.0,0.0989972263708129,0.0,0.0989972263708129
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2012-12-31,SHW,Materials,0.9285044167697245,100000.0,0.0394256042062464,0.0,0.0394256042062464
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2012-12-31,ROST,Consumer Discretionary,0.916190910964279,100000.0,0.1000552791585025,0.0,0.1000552791585025
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-01-31,TPL,Energy,1.458396121551881,100000.0,0.0701318555349213,0.0,0.0701318555349213
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-01-31,STX,Information Technology,1.2230384053979966,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-01-31,F,Consumer Discretionary,1.1632807898057218,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-01-31,AIG,Financials,1.0484627178733026,100000.0,-0.0047132757257069,0.0,-0.0047132757257069
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-01-31,REGN,Health Care,0.9990558036502019,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-01-31,LEN,Consumer Discretionary,0.9750710709154722,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-01-31,MCO,Financials,0.9222151415044176,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-01-31,LMT,Industrials,0.9131965141320393,100000.0,0.01857522407987,0.0,0.01857522407987
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-01-31,SHW,Materials,0.8474252952627433,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-01-31,LII,Industrials,0.8473557055767298,100000.0,0.01897533206871,0.0,0.01897533206871
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-02-28,REGN,Health Care,1.1706871041548261,100000.0,0.0585238523852107,0.0,0.0585238523852107
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-02-28,AXON,Industrials,1.1619287354862937,100000.0,0.0860655737704918,0.0,0.0860655737704918
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-02-28,STX,Information Technology,1.1254944361289259,100000.0,0.1412738058038387,0.0,0.1412738058038387
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-02-28,TPL,Energy,1.0173424979180534,100000.0,0.2623210697891649,0.0,0.2623210697891649
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-02-28,MCO,Financials,0.9923952124073174,100000.0,0.1157145846426637,0.0,0.1157145846426637
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-02-28,LEN,Consumer Discretionary,0.8746699987531953,100000.0,0.0790842872014232,0.0,0.0790842872014232
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-02-28,PHM,Consumer Discretionary,0.8648568793869088,100000.0,0.0647027880037414,0.0,0.0647027880037414
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-02-28,LMT,Industrials,0.8378344062451447,100000.0,0.0999430199426218,0.0,0.0999430199426218
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-02-28,EXPE,Consumer Discretionary,0.7821856680822323,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-02-28,SHW,Materials,0.7442352821899703,100000.0,0.0523397096403699,0.0,0.0523397096403699
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-03-31,LMT,Industrials,1.2568722639051262,100000.0,0.0306844185551649,0.0,0.0306844185551649
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-03-31,TPL,Energy,1.0749419918861767,100000.0,0.0148767356200176,0.0,0.0148767356200176
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-03-31,MCO,Financials,1.0395577998677874,100000.0,0.1457352664279669,0.0,0.1457352664279669
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-03-31,LUV,Industrials,0.8362285107314238,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-03-31,WYNN,Consumer Discretionary,0.810547818857608,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-03-31,CL,Consumer Staples,0.7653589029500819,100000.0,0.0188193707015507,0.0,0.0188193707015507
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-03-31,GILD,Health Care,0.7578189947493107,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-03-31,LDOS,Industrials,0.753222368765344,100000.0,0.1119867190160095,0.0,0.1119867190160095
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-03-31,FSLR,Information Technology,0.7454285565269341,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-03-31,STX,Information Technology,0.7435578070001274,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-04-30,FSLR,Information Technology,1.9308555263266252,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-04-30,MCO,Financials,1.4367383002163412,100000.0,0.106039707574941,0.0,0.106039707574941
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-04-30,LMT,Industrials,1.2284922157581535,100000.0,0.0815683156597868,0.0,0.0815683156597868
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-04-30,WYNN,Consumer Discretionary,0.9272143191060604,100000.0,-9.114335654203389e-06,0.0,-9.114335654203389e-06
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-04-30,PPG,Materials,0.8182900769243056,100000.0,0.0575640114067115,0.0,0.0575640114067115
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-04-30,MO,Consumer Staples,0.809027929799281,100000.0,-0.0112298000578598,0.0,-0.0112298000578598
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-04-30,PHM,Consumer Discretionary,0.7569470035714296,100000.0,0.0335088559136309,0.0,0.0335088559136309
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-04-30,LDOS,Industrials,0.7052083920538654,100000.0,-0.0294511378831466,0.0,-0.0294511378831466
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-04-30,FCX,Materials,0.7036765713677384,100000.0,0.026785714288501,0.0,0.026785714288501
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-04-30,AXON,Industrials,0.6907289211601347,100000.0,0.0771850170261065,0.0,0.0771850170261065
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-05-31,FSLR,Information Technology,2.0685971573476594,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-05-31,CLX,Consumer Staples,1.542972575524015,100000.0,-0.0001202645815583,0.0,-0.0001202645815583
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-05-31,WYNN,Consumer Discretionary,1.5320059892239328,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-05-31,MCO,Financials,1.5119245250268913,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-05-31,LMT,Industrials,1.4492280343502955,100000.0,0.0232075471696215,0.0,0.0232075471696215
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-05-31,MOS,Materials,0.8371380299184129,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-05-31,STZ,Consumer Staples,0.8050244627844358,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-05-31,GS,Financials,0.7973092315038561,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-05-31,FCX,Materials,0.7586154563485807,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-05-31,LDOS,Industrials,0.744167173159358,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-06-30,FSLR,Information Technology,1.9403149765823358,100000.0,0.0846187747906566,0.0,0.0846187747906566
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-06-30,MCO,Financials,1.7545158560825944,100000.0,0.1078960274639451,0.0,0.1078960274639451
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-06-30,WYNN,Consumer Discretionary,1.3785444340102992,100000.0,0.0297803217827694,0.0,0.0297803217827694
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-06-30,CLX,Consumer Staples,1.3091503125610855,100000.0,0.0373065953224405,0.0,0.0373065953224405
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-06-30,LMT,Industrials,1.2939504559284036,100000.0,0.107505070993829,0.0,0.107505070993829
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-06-30,REGN,Health Care,1.2556639722662344,100000.0,0.1660621761659031,0.0,0.1660621761659031
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-06-30,LDOS,Industrials,0.8851289866001619,100000.0,0.1045541741525695,0.0,0.1045541741525695
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-06-30,GILD,Health Care,0.876014976869776,100000.0,0.1814508370213132,0.0,0.1814508370213132
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-06-30,STX,Information Technology,0.6908214055972757,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-06-30,C,Financials,0.6883212921163353,100000.0,0.0750515463896912,0.0,0.0750515463896912
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-07-31,FSLR,Information Technology,2.068783943335122,100000.0,-0.05,0.0,-0.05
improved_6_hzz_cross_sectional_trend_stop_take_top10,"Improved 6: replace the index-derived trend factor with a Han, Zhou, Zhu (2016) cross-sectional trend factor. Monthly OLS of next-month returns on 11 normalized MA ratios across the eligible cross-section, strict 12-month trailing-mean smoothing of past betas, per-stock predicted-return signal. Stop-loss and take-profit inherited from improved 4.",2013-07-31,WYNN,Consumer Discretionary,1.836239128790664,100000.0,0.0502099803054882,0.0,0.0502099803054882
